X_Coords;Y_Coords;On the picture;X_size_picture;Y_size_picture;Esting;Northing
1030.884033203125;352.56097412109375;56354215;1116;659;Could not calculate this field;Could not calculate this field
843.8982543945312;545.2562866210938;56354215;1116;659;Could not calculate this field;Could not calculate this field
985.2081298828125;550.9657592773438;56354215;1116;659;Could not calculate this field;Could not calculate this field
1085.1241455078125;570.948974609375;56354215;1116;659;Could not calculate this field;Could not calculate this field
721.1442260742188;14.273724555969238;56354215;1116;659;Could not calculate this field;Could not calculate this field
383.5601501464844;429.50274658203125;56354299;1116;659;Could not calculate this field;Could not calculate this field
599.7723999023438;181.15081787109375;56354548;1116;659;Could not calculate this field;Could not calculate this field
576.3981323242188;289.2569580078125;56354548;1116;659;Could not calculate this field;Could not calculate this field
465.3702087402344;286.33514404296875;56354753;1116;659;Could not calculate this field;Could not calculate this field
634.8338623046875;324.3183898925781;56354753;1116;659;Could not calculate this field;Could not calculate this field
894.8729248046875;379.8323669433594;56354753;1116;659;Could not calculate this field;Could not calculate this field
804.2975463867188;169.4636688232422;56354753;1116;659;Could not calculate this field;Could not calculate this field
-75.16044616699219;338.9273376464844;56354753;1116;659;Could not calculate this field;Could not calculate this field
351.4205017089844;111.02791595458984;56356397;1116;659;Could not calculate this field;Could not calculate this field
506.2752380371094;49.67038345336914;56356397;1116;659;Could not calculate this field;Could not calculate this field
24.18032455444336;-137.32400512695312;56356397;1116;659;Could not calculate this field;Could not calculate this field
-5.037548542022705;636.9496459960938;56356397;1116;659;Could not calculate this field;Could not calculate this field
284.2193908691406;128.5586395263672;56356745;1116;659;Could not calculate this field;Could not calculate this field
32.94568634033203;596.0446166992188;56356745;1116;659;Could not calculate this field;Could not calculate this field
506.2752380371094;17.530723571777344;56356745;1116;659;Could not calculate this field;Could not calculate this field
176.11326599121094;292.1787414550781;56356745;1116;659;Could not calculate this field;Could not calculate this field
111.83394622802734;537.60888671875;56358987;1116;659;Could not calculate this field;Could not calculate this field
433.2305603027344;-93.4971923828125;56358987;1116;659;Could not calculate this field;Could not calculate this field
202.4093475341797;2.9217872619628906;56359125;1116;659;Could not calculate this field;Could not calculate this field
798.4539794921875;280.4915771484375;56359125;1116;659;Could not calculate this field;Could not calculate this field
70.92891693115234;87.65361022949219;56359267;1116;659;Could not calculate this field;Could not calculate this field
441.99591064453125;265.8826599121094;56359267;1116;659;Could not calculate this field;Could not calculate this field
573.476318359375;353.5362548828125;56359267;1116;659;Could not calculate this field;Could not calculate this field
687.426025390625;344.7709045410156;56359267;1116;659;Could not calculate this field;Could not calculate this field
716.6439208984375;470.4077453613281;56359267;1116;659;Could not calculate this field;Could not calculate this field
883.185791015625;505.4692077636719;56359267;1116;659;Could not calculate this field;Could not calculate this field
944.5433349609375;292.1787414550781;56359267;1116;659;Could not calculate this field;Could not calculate this field
3.727813482284546;403.2066650390625;56359522;1116;659;Could not calculate this field;Could not calculate this field
-83.9258041381836;245.4301300048828;56359522;1116;659;Could not calculate this field;Could not calculate this field
284.2193908691406;452.8770446777344;56359691;1116;659;Could not calculate this field;Could not calculate this field
370.1382141113281;-80.21219635009766;56359951;1116;659;Could not calculate this field;Could not calculate this field
440.2611083984375;-83.13397979736328;56359951;1116;659;Could not calculate this field;Could not calculate this field
878.5291748046875;606.4078369140625;56360078;1116;659;Could not calculate this field;Could not calculate this field
548.3672485351562;-109.43006896972656;56360117;1116;659;Could not calculate this field;Could not calculate this field
159.76951599121094;287.9330139160156;56360200;1116;659;Could not calculate this field;Could not calculate this field
950.908203125;568.7423706054688;56360320;1116;658;Could not calculate this field;Could not calculate this field
1021.69677734375;355.1341247558594;56360384;1116;659;Could not calculate this field;Could not calculate this field
1080.132568359375;588.8770751953125;56360384;1116;659;Could not calculate this field;Could not calculate this field
1001.2442626953125;568.4246215820312;56360384;1116;659;Could not calculate this field;Could not calculate this field
869.7638549804688;571.3463745117188;56360384;1116;659;Could not calculate this field;Could not calculate this field
869.7638549804688;45.42466354370117;56360453;1116;659;Could not calculate this field;Could not calculate this field
165.61309814453125;-121.11721801757812;56360453;1116;659;Could not calculate this field;Could not calculate this field
735.3616333007812;448.6313171386719;56360504;1116;659;Could not calculate this field;Could not calculate this field
24.18032455444336;-37.98323440551758;56360773;1116;659;Could not calculate this field;Could not calculate this field
225.7836456298828;543.4524536132812;56360852;1116;659;Could not calculate this field;Could not calculate this field
1022.2420043945312;495.48065185546875;56368262;1116;658;Could not calculate this field;Could not calculate this field
1057.9176025390625;390.9888000488281;56372433;1116;659;Could not calculate this field;Could not calculate this field
943.254150390625;396.13055419921875;56372433;1116;659;Could not calculate this field;Could not calculate this field
900.92138671875;394.64520263671875;56372433;1116;659;Could not calculate this field;Could not calculate this field
872.6995849609375;403.5573425292969;56372433;1116;659;Could not calculate this field;Could not calculate this field
845.963134765625;400.5866394042969;56372433;1116;659;Could not calculate this field;Could not calculate this field
818.4840087890625;398.3586120605469;56372433;1116;659;Could not calculate this field;Could not calculate this field
789.51953125;393.90252685546875;56372433;1116;659;Could not calculate this field;Could not calculate this field
754.6136474609375;452.5741882324219;56372433;1116;659;Could not calculate this field;Could not calculate this field
785.80615234375;457.0302429199219;56372433;1116;659;Could not calculate this field;Could not calculate this field
822.9401245117188;464.45703125;56372433;1116;659;Could not calculate this field;Could not calculate this field
853.3899536132812;457.7729187011719;56372433;1116;659;Could not calculate this field;Could not calculate this field
879.3837280273438;460.74365234375;56372433;1116;659;Could not calculate this field;Could not calculate this field
912.0615844726562;456.2875671386719;56372433;1116;659;Could not calculate this field;Could not calculate this field
961.0784301757812;452.57415771484375;56372433;1116;659;Could not calculate this field;Could not calculate this field
1094.6817626953125;179.0353546142578;56372433;1116;659;Could not calculate this field;Could not calculate this field
952.3101806640625;172.3512420654297;56372433;1116;659;Could not calculate this field;Could not calculate this field
937.1565551757812;115.24658203125;56372433;1116;659;Could not calculate this field;Could not calculate this field
906.40966796875;188.7718048095703;56372433;1116;659;Could not calculate this field;Could not calculate this field
1109.8983154296875;47.340782165527344;56372433;1116;659;Could not calculate this field;Could not calculate this field
649.1845092773438;388.87213134765625;56372433;1116;659;Could not calculate this field;Could not calculate this field
628.2318115234375;387.41033935546875;56372433;1116;659;Could not calculate this field;Could not calculate this field
607.2791137695312;382.0503234863281;56372433;1116;659;Could not calculate this field;Could not calculate this field
587.3009643554688;373.2794494628906;56372433;1116;659;Could not calculate this field;Could not calculate this field
562.4501342773438;365.48309326171875;56372433;1116;659;Could not calculate this field;Could not calculate this field
536.137451171875;364.9958190917969;56372433;1116;659;Could not calculate this field;Could not calculate this field
505.9266052246094;348.9158630371094;56372433;1116;659;Could not calculate this field;Could not calculate this field
576.6610107421875;294.5849609375;56372433;1116;659;Could not calculate this field;Could not calculate this field
556.682861328125;298.4831237792969;56372433;1116;659;Could not calculate this field;Could not calculate this field
728.1009521484375;43.712223052978516;56372433;1116;659;Could not calculate this field;Could not calculate this field
397.388427734375;193.48312377929688;56372433;1116;659;Could not calculate this field;Could not calculate this field
453.4246826171875;202.7412872314453;56372433;1116;659;Could not calculate this field;Could not calculate this field
482.6609802246094;207.61399841308594;56372433;1116;659;Could not calculate this field;Could not calculate this field
513.8463745117188;209.07582092285156;56372433;1116;659;Could not calculate this field;Could not calculate this field
475.7663879394531;356.0467529296875;56372433;1116;659;Could not calculate this field;Could not calculate this field
392.12640380859375;40.45405960083008;56372433;1116;659;Could not calculate this field;Could not calculate this field
383.8427734375;71.63945007324219;56372433;1116;659;Could not calculate this field;Could not calculate this field
375.40643310546875;179.83950805664062;56372433;1116;659;Could not calculate this field;Could not calculate this field
206.86463928222656;304.3558349609375;56372433;1116;659;Could not calculate this field;Could not calculate this field
165.93382263183594;290.71221923828125;56372433;1116;659;Could not calculate this field;Could not calculate this field
135.23570251464844;283.89044189453125;56372433;1116;659;Could not calculate this field;Could not calculate this field
110.19917297363281;276.1485900878906;56372433;1116;659;Could not calculate this field;Could not calculate this field
80.47559356689453;269.3267822265625;56372433;1116;659;Could not calculate this field;Could not calculate this field
100.83558654785156;198.53402709960938;56372433;1116;659;Could not calculate this field;Could not calculate this field
132.064697265625;390.66131591796875;56372433;1116;659;Could not calculate this field;Could not calculate this field
18.853843688964844;369.86492919921875;56372433;1116;659;Could not calculate this field;Could not calculate this field
92.91195678710938;37.584938049316406;56372433;1116;659;Could not calculate this field;Could not calculate this field
119.71190643310547;45.868560791015625;56372433;1116;659;Could not calculate this field;Could not calculate this field
144.56275939941406;42.45765686035156;56372433;1116;659;Could not calculate this field;Could not calculate this field
1034.8831787109375;425.2842102050781;56372613;1116;659;Could not calculate this field;Could not calculate this field
979.5700073242188;524.8439331054688;56372613;1116;659;Could not calculate this field;Could not calculate this field
951.4067993164062;621.2645263671875;56372613;1116;659;Could not calculate this field;Could not calculate this field
981.8566284179688;622.7499389648438;56372613;1116;659;Could not calculate this field;Could not calculate this field
1010.8211059570312;625.7206420898438;56372613;1116;659;Could not calculate this field;Could not calculate this field
882.337646484375;612.3524169921875;56372613;1116;659;Could not calculate this field;Could not calculate this field
835.548828125;616.8084716796875;56372613;1116;659;Could not calculate this field;Could not calculate this field
806.2666015625;615.6558227539062;56372613;1116;659;Could not calculate this field;Could not calculate this field
763.1912231445312;617.1411743164062;56372613;1116;659;Could not calculate this field;Could not calculate this field
40.65874099731445;151.8985137939453;56372706;1116;659;Could not calculate this field;Could not calculate this field
469.89306640625;239.1709747314453;56372868;1116;659;Could not calculate this field;Could not calculate this field
566.6756591796875;246.30233764648438;56372868;1116;659;Could not calculate this field;Could not calculate this field
559.5443115234375;179.0638885498047;56372868;1116;659;Could not calculate this field;Could not calculate this field
770.1182250976562;285.5408020019531;56372868;1116;659;Could not calculate this field;Could not calculate this field
809.8500366210938;249.88404846191406;56372868;1116;659;Could not calculate this field;Could not calculate this field
847.146240234375;175.60699462890625;56372868;1116;659;Could not calculate this field;Could not calculate this field
828.4307250976562;172.933349609375;56372868;1116;659;Could not calculate this field;Could not calculate this field
840.4620971679688;150.8757781982422;56372868;1116;659;Could not calculate this field;Could not calculate this field
824.4202270507812;138.84437561035156;56372868;1116;659;Could not calculate this field;Could not calculate this field
813.7256469726562;112.77633666992188;56372868;1116;659;Could not calculate this field;Could not calculate this field
852.4935302734375;133.49708557128906;56372868;1116;659;Could not calculate this field;Could not calculate this field
881.2351684570312;134.16549682617188;56372868;1116;659;Could not calculate this field;Could not calculate this field
890.5929565429688;112.77633666992188;56372868;1116;659;Could not calculate this field;Could not calculate this field
909.3084716796875;116.11839294433594;56372868;1116;659;Could not calculate this field;Could not calculate this field
865.8617553710938;110.10269165039062;56372868;1116;659;Could not calculate this field;Could not calculate this field
847.146240234375;98.0712890625;56372868;1116;659;Could not calculate this field;Could not calculate this field
868.535400390625;170.25970458984375;56372868;1116;659;Could not calculate this field;Could not calculate this field
893.9349975585938;156.8914794921875;56372868;1116;659;Could not calculate this field;Could not calculate this field
897.2770385742188;91.38717651367188;56372868;1116;659;Could not calculate this field;Could not calculate this field
887.2509155273438;76.68213653564453;56372868;1116;659;Could not calculate this field;Could not calculate this field
984.2770385742188;76.41858673095703;56372868;1116;659;Could not calculate this field;Could not calculate this field
965.5615234375;91.79204559326172;56372868;1116;659;Could not calculate this field;Could not calculate this field
999.6505126953125;66.39241790771484;56372868;1116;659;Could not calculate this field;Could not calculate this field
1065.5045166015625;106.31302642822266;56372868;1116;659;Could not calculate this field;Could not calculate this field
909.4984741210938;146.4524688720703;56372868;1116;659;Could not calculate this field;Could not calculate this field
931.6964111328125;135.08279418945312;56372868;1116;659;Could not calculate this field;Could not calculate this field
854.377197265625;194.1595458984375;56372868;1116;659;Could not calculate this field;Could not calculate this field
851.670166015625;213.65042114257812;56372868;1116;659;Could not calculate this field;Could not calculate this field
852.7529907226562;228.26856994628906;56372868;1116;659;Could not calculate this field;Could not calculate this field
804.61962890625;218.49087524414062;56372868;1116;659;Could not calculate this field;Could not calculate this field
789.4600830078125;197.9171905517578;56372868;1116;659;Could not calculate this field;Could not calculate this field
777.007568359375;180.5919647216797;56372868;1116;659;Could not calculate this field;Could not calculate this field
758.7529907226562;140.98785400390625;56372868;1116;659;Could not calculate this field;Could not calculate this field
739.2620849609375;156.68882751464844;56372868;1116;659;Could not calculate this field;Could not calculate this field
792.8619995117188;129.61817932128906;56372868;1116;659;Could not calculate this field;Could not calculate this field
763.332763671875;123.57367706298828;56372868;1116;659;Could not calculate this field;Could not calculate this field
743.3004760742188;119.24237060546875;56372868;1116;659;Could not calculate this field;Could not calculate this field
715.7529907226562;199.87269592285156;56372868;1116;659;Could not calculate this field;Could not calculate this field
729.8297729492188;223.15347290039062;56372868;1116;659;Could not calculate this field;Could not calculate this field
742.8236694335938;233.98171997070312;56372868;1116;659;Could not calculate this field;Could not calculate this field
698.9691772460938;257.2624816894531;56372868;1116;659;Could not calculate this field;Could not calculate this field
689.7651977539062;275.1291198730469;56372868;1116;659;Could not calculate this field;Could not calculate this field
710.4216918945312;286.10906982421875;56372868;1116;659;Could not calculate this field;Could not calculate this field
754.1226806640625;416.26861572265625;56372868;1116;659;Could not calculate this field;Could not calculate this field
740.5873413085938;391.905029296875;56372868;1116;659;Could not calculate this field;Could not calculate this field
736.7974853515625;374.5798034667969;56372868;1116;659;Could not calculate this field;Could not calculate this field
733.007568359375;357.7959899902344;56372868;1116;659;Could not calculate this field;Could not calculate this field
792.56298828125;398.9433898925781;56372868;1116;659;Could not calculate this field;Could not calculate this field
768.1994018554688;357.25457763671875;56372868;1116;659;Could not calculate this field;Could not calculate this field
755.7469482421875;344.26068115234375;56372868;1116;659;Could not calculate this field;Could not calculate this field
777.9448852539062;374.5798034667969;56372868;1116;659;Could not calculate this field;Could not calculate this field
724.1793212890625;340.2746887207031;56372868;1116;659;Could not calculate this field;Could not calculate this field
755.5812377929688;332.6949157714844;56372868;1116;659;Could not calculate this field;Could not calculate this field
746.9186401367188;316.9939270019531;56372868;1116;659;Could not calculate this field;Could not calculate this field
792.9387817382812;331.0706787109375;56372868;1116;659;Could not calculate this field;Could not calculate this field
802.6842041015625;345.6888122558594;56372868;1116;659;Could not calculate this field;Could not calculate this field
797.8114624023438;283.42633056640625;56372868;1116;659;Could not calculate this field;Could not calculate this field
807.0155029296875;299.1272888183594;56372868;1116;659;Could not calculate this field;Could not calculate this field
820.59765625;313.1918029785156;56372868;1116;659;Could not calculate this field;Could not calculate this field
831.804931640625;329.2717590332031;56372868;1116;659;Could not calculate this field;Could not calculate this field
810.3649291992188;358.5080871582031;56372868;1116;659;Could not calculate this field;Could not calculate this field
825.4631958007812;372.34454345703125;56372868;1116;659;Could not calculate this field;Could not calculate this field
833.259521484375;385.01361083984375;56372868;1116;659;Could not calculate this field;Could not calculate this field
864.9321899414062;412.7881164550781;56372868;1116;659;Could not calculate this field;Could not calculate this field
838.26318359375;428.08636474609375;56372868;1116;659;Could not calculate this field;Could not calculate this field
695.9031372070312;454.5008850097656;56372868;1116;659;Could not calculate this field;Could not calculate this field
545.7758178710938;457.34814453125;56372868;1116;659;Could not calculate this field;Could not calculate this field
454.2408752441406;329.5914306640625;56374162;1116;659;Could not calculate this field;Could not calculate this field
265.0671081542969;276.934814453125;56374179;1116;659;Could not calculate this field;Could not calculate this field
717.52392578125;310.0889587402344;56374238;1116;659;Could not calculate this field;Could not calculate this field
581.0067749023438;378.3475341796875;56374238;1116;659;Could not calculate this field;Could not calculate this field
896.9464721679688;312.0392150878906;56374241;1116;659;Could not calculate this field;Could not calculate this field
183.24598693847656;326.7023010253906;56374256;1116;659;Could not calculate this field;Could not calculate this field
824.7896728515625;352.99737548828125;56374259;1116;658;Could not calculate this field;Could not calculate this field
584.9075317382812;200.876953125;56374259;1116;658;Could not calculate this field;Could not calculate this field
56.3866081237793;79.96073150634766;56374272;1116;658;Could not calculate this field;Could not calculate this field
-51.79018783569336;105.18504333496094;56375314;1116;658;Could not calculate this field;Could not calculate this field
-86.85186767578125;233.74453735351562;56375314;1116;658;Could not calculate this field;Could not calculate this field
259.9382019042969;285.6794738769531;56375701;1116;659;Could not calculate this field;Could not calculate this field
347.6253662109375;386.7210998535156;56375701;1116;659;Could not calculate this field;Could not calculate this field
684.6541137695312;461.2530212402344;56375701;1116;659;Could not calculate this field;Could not calculate this field
282.536376953125;65.78614044189453;56375741;1116;659;Could not calculate this field;Could not calculate this field
598.60986328125;232.57159423828125;56375741;1116;659;Could not calculate this field;Could not calculate this field
655.9243774414062;208.85308837890625;56375741;1116;659;Could not calculate this field;Could not calculate this field
620.3466186523438;469.7254943847656;56375741;1116;659;Could not calculate this field;Could not calculate this field
518.5728759765625;436.12945556640625;56375741;1116;659;Could not calculate this field;Could not calculate this field
474.1033020019531;425.25592041015625;56375741;1116;659;Could not calculate this field;Could not calculate this field
607.702392578125;375.0423583984375;56375762;1116;659;Could not calculate this field;Could not calculate this field
262.95867919921875;278.1520080566406;56375781;1116;659;Could not calculate this field;Could not calculate this field
1029.2783203125;482.0981140136719;56377434;1116;658;Could not calculate this field;Could not calculate this field
661.130615234375;5.843613624572754;56377434;1116;658;Could not calculate this field;Could not calculate this field
634.8338623046875;262.9608459472656;56377628;1116;659;Could not calculate this field;Could not calculate this field
1090.6326904296875;134.4022216796875;56377628;1116;659;Could not calculate this field;Could not calculate this field
141.05181884765625;8.765361785888672;56378184;1116;659;Could not calculate this field;Could not calculate this field
959.1522827148438;157.77651977539062;56378184;1116;659;Could not calculate this field;Could not calculate this field
485.8227233886719;604.8099975585938;56378184;1116;659;Could not calculate this field;Could not calculate this field
427.3869934082031;154.854736328125;56378184;1116;659;Could not calculate this field;Could not calculate this field
582.24169921875;321.3966064453125;56378184;1116;659;Could not calculate this field;Could not calculate this field
158.58253479003906;373.98876953125;56378371;1116;659;Could not calculate this field;Could not calculate this field
257.9233093261719;411.9720153808594;56378371;1116;659;Could not calculate this field;Could not calculate this field
205.33114624023438;560.983154296875;56378371;1116;659;Could not calculate this field;Could not calculate this field
964.995849609375;628.1842651367188;56378803;1116;659;Could not calculate this field;Could not calculate this field
468.2919921875;87.65361785888672;56378999;1116;659;Could not calculate this field;Could not calculate this field
757.5489501953125;441.18988037109375;56379381;1116;659;Could not calculate this field;Could not calculate this field
-63.47329330444336;590.2010498046875;56380034;1116;659;Could not calculate this field;Could not calculate this field
50.476409912109375;46.74859619140625;56380034;1116;659;Could not calculate this field;Could not calculate this field
-69.3168716430664;37.98323440551758;56380370;1116;659;Could not calculate this field;Could not calculate this field
70.92892456054688;61.3575439453125;56380499;1116;659;Could not calculate this field;Could not calculate this field
1029.275146484375;341.84912109375;56380499;1116;659;Could not calculate this field;Could not calculate this field
494.58807373046875;309.70941162109375;56380741;1116;659;Could not calculate this field;Could not calculate this field
801.375732421875;470.4077453613281;56381000;1116;659;Could not calculate this field;Could not calculate this field
15.414962768554688;493.78204345703125;56381026;1116;659;Could not calculate this field;Could not calculate this field
94.30322265625;204.5251007080078;56381132;1116;659;Could not calculate this field;Could not calculate this field
190.72219848632812;-81.81004333496094;56381207;1116;659;Could not calculate this field;Could not calculate this field
1011.7444458007812;333.083740234375;56381267;1116;659;Could not calculate this field;Could not calculate this field
921.1690063476562;376.9105529785156;56381267;1116;659;Could not calculate this field;Could not calculate this field
792.6104125976562;5.843574523925781;56381267;1116;659;Could not calculate this field;Could not calculate this field
108.91215515136719;300.944091796875;56387692;1116;659;Could not calculate this field;Could not calculate this field
76.77249908447266;368.14520263671875;56387692;1116;659;Could not calculate this field;Could not calculate this field
243.3143768310547;496.703857421875;56387692;1116;659;Could not calculate this field;Could not calculate this field
704.956787109375;455.798828125;56387692;1116;659;Could not calculate this field;Could not calculate this field
862.7332763671875;274.64801025390625;56387692;1116;659;Could not calculate this field;Could not calculate this field
658.2081909179688;312.6312561035156;56387692;1116;659;Could not calculate this field;Could not calculate this field
561.7891845703125;283.4133605957031;56387692;1116;659;Could not calculate this field;Could not calculate this field
1026.3533935546875;108.10613250732422;56387692;1116;659;Could not calculate this field;Could not calculate this field
900.7164916992188;55.51395797729492;56387835;1116;659;Could not calculate this field;Could not calculate this field
994.2137451171875;96.41898345947266;56387835;1116;659;Could not calculate this field;Could not calculate this field
170.26968383789062;356.4580383300781;56388310;1116;659;Could not calculate this field;Could not calculate this field
401.09088134765625;341.84912109375;56388310;1116;659;Could not calculate this field;Could not calculate this field
523.8059692382812;350.6144714355469;56388310;1116;659;Could not calculate this field;Could not calculate this field
628.9902954101562;350.6144714355469;56388310;1116;659;Could not calculate this field;Could not calculate this field
1017.5880126953125;210.36868286132812;56388310;1116;659;Could not calculate this field;Could not calculate this field
1005.90380859375;528.8469848632812;56389008;1116;658;Could not calculate this field;Could not calculate this field
418.6206970214844;46.74890899658203;56389008;1116;658;Could not calculate this field;Could not calculate this field
626.0689697265625;29.218067169189453;56389008;1116;658;Could not calculate this field;Could not calculate this field
815.9863891601562;64.27974700927734;56389008;1116;658;Could not calculate this field;Could not calculate this field
591.007080078125;318.4748229980469;56389646;1116;659;Could not calculate this field;Could not calculate this field
47.554622650146484;368.14520263671875;56390014;1116;659;Could not calculate this field;Could not calculate this field
745.86181640625;406.1284484863281;56390104;1116;659;Could not calculate this field;Could not calculate this field
643.5992431640625;426.5809631347656;56390104;1116;659;Could not calculate this field;Could not calculate this field
208.2529296875;528.843505859375;56390104;1116;659;Could not calculate this field;Could not calculate this field
319.2808532714844;81.81004333496094;56390104;1116;659;Could not calculate this field;Could not calculate this field
24.18032455444336;157.77651977539062;56390104;1116;659;Could not calculate this field;Could not calculate this field
319.2808532714844;628.1842651367188;56390104;1116;659;Could not calculate this field;Could not calculate this field
143.97360229492188;260.0390930175781;56390104;1116;659;Could not calculate this field;Could not calculate this field
821.8282470703125;593.122802734375;56390509;1116;659;Could not calculate this field;Could not calculate this field
1014.6661987304688;292.1787414550781;56390509;1116;659;Could not calculate this field;Could not calculate this field
824.7500610351562;175.30723571777344;56391138;1116;659;Could not calculate this field;Could not calculate this field
929.9343872070312;552.2177734375;56391138;1116;659;Could not calculate this field;Could not calculate this field
593.9288330078125;432.4245300292969;56391514;1116;659;Could not calculate this field;Could not calculate this field
579.3199462890625;616.4971313476562;56391514;1116;659;Could not calculate this field;Could not calculate this field
1105.2415771484375;140.24578857421875;56391514;1116;659;Could not calculate this field;Could not calculate this field
699.1132202148438;11.687149047851562;56391514;1116;659;Could not calculate this field;Could not calculate this field
918.2472534179688;286.33514404296875;56392270;1116;659;Could not calculate this field;Could not calculate this field
222.86187744140625;254.1954803466797;56393211;1116;659;Could not calculate this field;Could not calculate this field
829.942626953125;400.8952331542969;56394276;1160;659;Could not calculate this field;Could not calculate this field
465.3702087402344;333.08380126953125;56395412;1116;659;Could not calculate this field;Could not calculate this field
769.236083984375;128.5586395263672;56395412;1116;659;Could not calculate this field;Could not calculate this field
956.23046875;178.22901916503906;56395744;1116;659;Could not calculate this field;Could not calculate this field
567.0733032226562;449.4294128417969;56396260;1116;659;Could not calculate this field;Could not calculate this field
246.4239501953125;233.7125701904297;56396345;1116;659;Could not calculate this field;Could not calculate this field
372.3637390136719;27.560209274291992;56396573;1116;658;Could not calculate this field;Could not calculate this field
1012.7333374023438;475.00830078125;56396573;1116;658;Could not calculate this field;Could not calculate this field
535.4485473632812;130.64730834960938;56396573;1116;658;Could not calculate this field;Could not calculate this field
286.4378356933594;158.87820434570312;56396717;1116;659;Could not calculate this field;Could not calculate this field
362.634521484375;166.98422241210938;56396717;1116;659;Could not calculate this field;Could not calculate this field
479.3613586425781;497.71026611328125;56396717;1116;659;Could not calculate this field;Could not calculate this field
900.8749389648438;145.90855407714844;56396839;1116;659;Could not calculate this field;Could not calculate this field
962.4807739257812;406.9227294921875;56396839;1116;659;Could not calculate this field;Could not calculate this field
565.2852783203125;254.52935791015625;56396839;1116;659;Could not calculate this field;Could not calculate this field
1077.580810546875;353.4191589355469;56396906;1116;658;Could not calculate this field;Could not calculate this field
732.26953125;165.36302185058594;56397099;1116;659;Could not calculate this field;Could not calculate this field
816.5722045898438;293.43829345703125;56397099;1116;659;Could not calculate this field;Could not calculate this field
440.4524230957031;476.63458251953125;56397099;1116;659;Could not calculate this field;Could not calculate this field
1024.086669921875;66.46945190429688;56397133;1116;659;Could not calculate this field;Could not calculate this field
835.2819213867188;419.5895690917969;56397410;1160;659;Could not calculate this field;Could not calculate this field
745.2391357421875;442.5892639160156;56397572;1116;659;Could not calculate this field;Could not calculate this field
182.68063354492188;543.1040649414062;56397726;1116;659;Could not calculate this field;Could not calculate this field
519.8915405273438;594.982666015625;56397726;1116;659;Could not calculate this field;Could not calculate this field
592.8457641601562;338.83209228515625;56397844;1116;659;Could not calculate this field;Could not calculate this field
622.0275268554688;154.01458740234375;56397863;1116;659;Could not calculate this field;Could not calculate this field
628.5123291015625;222.10523986816406;56398047;1116;659;Could not calculate this field;Could not calculate this field
498.8158264160156;312.8927917480469;56398168;1116;659;Could not calculate this field;Could not calculate this field
712.8150634765625;301.5443420410156;56398208;1116;659;Could not calculate this field;Could not calculate this field
571.7700805664062;361.5289611816406;56398208;1116;659;Could not calculate this field;Could not calculate this field
943.2598266601562;195.65625;56398332;1116;659;Could not calculate this field;Could not calculate this field
803.5999755859375;63.22636413574219;56398409;1116;658;Could not calculate this field;Could not calculate this field
427.4841613769531;56.741607666015625;56398409;1116;658;Could not calculate this field;Could not calculate this field
998.1426391601562;523.6439819335938;56398409;1116;658;Could not calculate this field;Could not calculate this field
947.8899536132812;30.802915573120117;56398567;1116;659;Could not calculate this field;Could not calculate this field
784.1481323242188;63.2270393371582;56398567;1116;659;Could not calculate this field;Could not calculate this field
338.3164367675781;400.4378967285156;56398567;1116;659;Could not calculate this field;Could not calculate this field
544.2095947265625;556.0736694335938;56398886;1116;659;Could not calculate this field;Could not calculate this field
51.362945556640625;306.407958984375;56398886;1116;659;Could not calculate this field;Could not calculate this field
232.9380340576172;361.5289611816406;56398937;1116;659;Could not calculate this field;Could not calculate this field
511.7854919433594;55.12100601196289;56398937;1116;659;Could not calculate this field;Could not calculate this field
622.0275268554688;134.5601043701172;56398937;1116;659;Could not calculate this field;Could not calculate this field
816.5722045898438;55.12100601196289;56398937;1116;659;Could not calculate this field;Could not calculate this field
819.8146362304688;270.7414245605469;56398937;1116;659;Could not calculate this field;Could not calculate this field
913.8446044921875;475.0133972167969;56398937;1116;659;Could not calculate this field;Could not calculate this field
1025.707763671875;468.528564453125;56398937;1116;659;Could not calculate this field;Could not calculate this field
532.8611450195312;118.3480453491211;56398992;1116;659;Could not calculate this field;Could not calculate this field
690.1181640625;295.05950927734375;56398992;1116;659;Could not calculate this field;Could not calculate this field
751.7239990234375;419.89239501953125;56398992;1116;659;Could not calculate this field;Could not calculate this field
686.875732421875;565.8009033203125;56398992;1116;659;Could not calculate this field;Could not calculate this field
861.9660034179688;575.5281982421875;56399085;1116;659;Could not calculate this field;Could not calculate this field
1025.707763671875;312.8927917480469;56399129;1116;659;Could not calculate this field;Could not calculate this field
57.84777069091797;47.014976501464844;56399129;1116;659;Could not calculate this field;Could not calculate this field
433.96759033203125;108.62081146240234;56399214;1116;659;Could not calculate this field;Could not calculate this field
455.04327392578125;66.46945190429688;56399287;1116;659;Could not calculate this field;Could not calculate this field
955.9959716796875;154.01458740234375;56399335;1116;659;Could not calculate this field;Could not calculate this field
422.619140625;157.25698852539062;56399335;1116;659;Could not calculate this field;Could not calculate this field
142.15048217773438;4.86361837387085;56399335;1116;659;Could not calculate this field;Could not calculate this field
725.78466796875;210.7567901611328;56399335;1116;659;Could not calculate this field;Could not calculate this field
578.2549438476562;314.51397705078125;56399335;1116;659;Could not calculate this field;Could not calculate this field
513.4066772460938;586.8765869140625;56399335;1116;659;Could not calculate this field;Could not calculate this field
1012.7381591796875;209.13558959960938;56399405;1116;659;Could not calculate this field;Could not calculate this field
